source,id,ppc,state,description,detailUrl,imageUrls,thumbnailUrl,type,offerType,condition,developer,project,number,ownership,energyClass,locality,disposition,roomCount,area,areaType,floorArea,usableArea,livingArea,totalArea,floor,gps,address,price,priceType,currency,balconyArea,loggiaArea,terraceArea,gardenArea,cellar,parking
pricelists,6166ea7455f629fe07fb7c60,None,FREE,None,https://berounska-zahrada.cz/cs/byty/detail/F-1-01,['https://berounska-zahrada.cz/themes/bz/images/galerie-01.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/galerie-02.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/galerie-03.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-01.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-07.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-02.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-03.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-04.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-05.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-06.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-09.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-10.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-11.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-12.jpg'],https://img.flatzone.cz/e01f0681ed5b3e08/350x200,FLAT,SALE,UNDER_CONSTRUCTION,Beroun Centrum; s.r.o.,Berounská zahrada,F.1.01,PRIVATE,B,ul.Na Dražkách; 266 01 Beroun,['2 + kk'],[2],46.0,TOTAL,None,None,None,46.0,1,{'lat': 49.9588256; 'lon': 14.0631653},{'address': 'Beroun-Město; Beroun; Beroun'; 'country': 'Česko'; 'region': 'Středočeský kraj'; 'district': 'Beroun'; 'city': 'Beroun'; 'borough': None; 'neighborhood': 'Beroun-Město'; 'street': None; 'houseNumber': None},3950000,total,CZK,10.5,None,None,None,None,None
pricelists,6166ea7455f629fe07fb7c62,None,FREE,None,https://berounska-zahrada.cz/cs/byty/detail/F-1-02,['https://berounska-zahrada.cz/themes/bz/images/galerie-01.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/galerie-02.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/galerie-03.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-01.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-07.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-02.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-03.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-04.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-05.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-06.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-09.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-10.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-11.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-12.jpg'],https://img.flatzone.cz/e01f0681ed5b3e08/350x200,FLAT,SALE,UNDER_CONSTRUCTION,Beroun Centrum; s.r.o.,Berounská zahrada,F.1.02,PRIVATE,B,ul.Na Dražkách; 266 01 Beroun,['2 + kk'],[2],46.0,TOTAL,None,None,None,46.0,1,{'lat': 49.9588256; 'lon': 14.0631653},{'address': 'Beroun-Město; Beroun; Beroun'; 'country': 'Česko'; 'region': 'Středočeský kraj'; 'district': 'Beroun'; 'city': 'Beroun'; 'borough': None; 'neighborhood': 'Beroun-Město'; 'street': None; 'houseNumber': None},3950000,total,CZK,10.5,None,None,None,None,None
pricelists,6166ea7455f629fe07fb7c64,None,FREE,None,https://berounska-zahrada.cz/cs/byty/detail/F-1-03,['https://berounska-zahrada.cz/themes/bz/images/galerie-01.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/galerie-02.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/galerie-03.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-01.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-07.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-02.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-03.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-04.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-05.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-06.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-09.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-10.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-11.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-12.jpg'],https://img.flatzone.cz/e01f0681ed5b3e08/350x200,FLAT,SALE,UNDER_CONSTRUCTION,Beroun Centrum; s.r.o.,Berounská zahrada,F.1.03,PRIVATE,B,ul.Na Dražkách; 266 01 Beroun,['2 + kk'],[2],44.0,TOTAL,None,None,None,44.0,1,{'lat': 49.9588256; 'lon': 14.0631653},{'address': 'Beroun-Město; Beroun; Beroun'; 'country': 'Česko'; 'region': 'Středočeský kraj'; 'district': 'Beroun'; 'city': 'Beroun'; 'borough': None; 'neighborhood': 'Beroun-Město'; 'street': None; 'houseNumber': None},4050000,total,CZK,4.0,None,None,None,None,None
pricelists,6166ea7455f629fe07fb7c66,None,FREE,None,https://berounska-zahrada.cz/cs/byty/detail/F-1-04,['https://berounska-zahrada.cz/themes/bz/images/galerie-01.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/galerie-02.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/galerie-03.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-01.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-07.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-02.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-03.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-04.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-05.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-06.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-09.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-10.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-11.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-12.jpg'],https://img.flatzone.cz/e01f0681ed5b3e08/350x200,FLAT,SALE,UNDER_CONSTRUCTION,Beroun Centrum; s.r.o.,Berounská zahrada,F.1.04,PRIVATE,B,ul.Na Dražkách; 266 01 Beroun,['2 + kk'],[2],51.0,TOTAL,None,None,None,51.0,1,{'lat': 49.9588256; 'lon': 14.0631653},{'address': 'Beroun-Město; Beroun; Beroun'; 'country': 'Česko'; 'region': 'Středočeský kraj'; 'district': 'Beroun'; 'city': 'Beroun'; 'borough': None; 'neighborhood': 'Beroun-Město'; 'street': None; 'houseNumber': None},4250000,total,CZK,4.0,None,None,None,None,None
pricelists,6166ea7455f629fe07fb7c6a,None,FREE,None,https://berounska-zahrada.cz/cs/byty/detail/F-2-03,['https://berounska-zahrada.cz/themes/bz/images/galerie-01.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/galerie-02.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/galerie-03.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-01.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-07.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-02.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-03.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-04.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-05.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-06.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-09.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-10.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-11.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-12.jpg'],https://img.flatzone.cz/e01f0681ed5b3e08/350x200,FLAT,SALE,UNDER_CONSTRUCTION,Beroun Centrum; s.r.o.,Berounská zahrada,F.2.03,PRIVATE,B,ul.Na Dražkách; 266 01 Beroun,['3 + kk'],[3],72.0,TOTAL,None,None,None,72.0,2,{'lat': 49.9588256; 'lon': 14.0631653},{'address': 'Beroun-Město; Beroun; Beroun'; 'country': 'Česko'; 'region': 'Středočeský kraj'; 'district': 'Beroun'; 'city': 'Beroun'; 'borough': None; 'neighborhood': 'Beroun-Město'; 'street': None; 'houseNumber': None},5400000,total,CZK,10.5,None,None,None,None,None
pricelists,6166ea7455f629fe07fb7c6c,None,RESERVED,None,https://berounska-zahrada.cz/cs/byty/,['https://berounska-zahrada.cz/themes/bz/images/galerie-01.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/galerie-02.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/galerie-03.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-01.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-07.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-02.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-03.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-04.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-05.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-06.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-09.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-10.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-11.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-12.jpg'],https://img.flatzone.cz/e01f0681ed5b3e08/350x200,FLAT,SALE,UNDER_CONSTRUCTION,Beroun Centrum; s.r.o.,Berounská zahrada,F.2.02,PRIVATE,B,ul.Na Dražkách; 266 01 Beroun,['2 + kk'],[2],57.0,TOTAL,None,None,None,57.0,2,{'lat': 49.9588256; 'lon': 14.0631653},{'address': 'Beroun-Město; Beroun; Beroun'; 'country': 'Česko'; 'region': 'Středočeský kraj'; 'district': 'Beroun'; 'city': 'Beroun'; 'borough': None; 'neighborhood': 'Beroun-Město'; 'street': None; 'houseNumber': None},4400000,total,CZK,12.5,None,None,None,None,None
pricelists,6166ea7455f629fe07fb7c6e,None,FREE,None,https://berounska-zahrada.cz/cs/byty/detail/F-3-01,['https://berounska-zahrada.cz/themes/bz/images/galerie-01.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/galerie-02.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/galerie-03.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-01.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-07.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-02.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-03.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-04.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-05.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-06.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-09.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-10.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-11.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-12.jpg'],https://img.flatzone.cz/e01f0681ed5b3e08/350x200,FLAT,SALE,UNDER_CONSTRUCTION,Beroun Centrum; s.r.o.,Berounská zahrada,F.3.01,PRIVATE,B,ul.Na Dražkách; 266 01 Beroun,['3 + kk'],[3],72.0,TOTAL,None,None,None,72.0,3,{'lat': 49.9588256; 'lon': 14.0631653},{'address': 'Beroun-Město; Beroun; Beroun'; 'country': 'Česko'; 'region': 'Středočeský kraj'; 'district': 'Beroun'; 'city': 'Beroun'; 'borough': None; 'neighborhood': 'Beroun-Město'; 'street': None; 'houseNumber': None},5600000,total,CZK,10.5,None,None,None,None,None
pricelists,6166ea7455f629fe07fb7c70,None,FREE,None,https://berounska-zahrada.cz/cs/byty/detail/F-3-03,['https://berounska-zahrada.cz/themes/bz/images/galerie-01.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/galerie-02.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/galerie-03.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-01.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-07.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-02.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-03.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-04.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-05.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-06.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-09.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-10.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-11.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-12.jpg'],https://img.flatzone.cz/e01f0681ed5b3e08/350x200,FLAT,SALE,UNDER_CONSTRUCTION,Beroun Centrum; s.r.o.,Berounská zahrada,F.3.03,PRIVATE,B,ul.Na Dražkách; 266 01 Beroun,['3 + kk'],[3],72.0,TOTAL,None,None,None,72.0,3,{'lat': 49.9588256; 'lon': 14.0631653},{'address': 'Beroun-Město; Beroun; Beroun'; 'country': 'Česko'; 'region': 'Středočeský kraj'; 'district': 'Beroun'; 'city': 'Beroun'; 'borough': None; 'neighborhood': 'Beroun-Město'; 'street': None; 'houseNumber': None},5600000,total,CZK,10.5,None,None,None,None,None
pricelists,6166ea7455f629fe07fb7c72,None,FREE,None,https://berounska-zahrada.cz/cs/byty/detail/F-3-02,['https://berounska-zahrada.cz/themes/bz/images/galerie-01.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/galerie-02.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/galerie-03.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-01.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-07.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-02.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-03.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-04.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-05.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-06.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-09.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-10.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-11.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-12.jpg'],https://img.flatzone.cz/e01f0681ed5b3e08/350x200,FLAT,SALE,UNDER_CONSTRUCTION,Beroun Centrum; s.r.o.,Berounská zahrada,F.3.02,PRIVATE,B,ul.Na Dražkách; 266 01 Beroun,['2 + kk'],[2],57.0,TOTAL,None,None,None,57.0,3,{'lat': 49.9588256; 'lon': 14.0631653},{'address': 'Beroun-Město; Beroun; Beroun'; 'country': 'Česko'; 'region': 'Středočeský kraj'; 'district': 'Beroun'; 'city': 'Beroun'; 'borough': None; 'neighborhood': 'Beroun-Město'; 'street': None; 'houseNumber': None},4450000,total,CZK,12.5,None,None,None,None,None
pricelists,6166ea7455f629fe07fb7c74,None,FREE,None,https://berounska-zahrada.cz/cs/byty/detail/F-4-01,['https://berounska-zahrada.cz/themes/bz/images/galerie-01.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/galerie-02.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/galerie-03.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-01.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-07.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-02.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-03.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-04.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-05.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-06.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-09.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-10.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-11.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-12.jpg'],https://img.flatzone.cz/e01f0681ed5b3e08/350x200,FLAT,SALE,UNDER_CONSTRUCTION,Beroun Centrum; s.r.o.,Berounská zahrada,F.4.01,PRIVATE,B,ul.Na Dražkách; 266 01 Beroun,['3 + kk'],[3],72.0,TOTAL,None,None,None,72.0,4,{'lat': 49.9588256; 'lon': 14.0631653},{'address': 'Beroun-Město; Beroun; Beroun'; 'country': 'Česko'; 'region': 'Středočeský kraj'; 'district': 'Beroun'; 'city': 'Beroun'; 'borough': None; 'neighborhood': 'Beroun-Město'; 'street': None; 'houseNumber': None},5800000,total,CZK,10.5,None,None,None,None,None
pricelists,6166ea7455f629fe07fb7c76,None,FREE,None,https://berounska-zahrada.cz/cs/byty/detail/F-4-02,['https://berounska-zahrada.cz/themes/bz/images/galerie-01.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/galerie-02.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/galerie-03.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-01.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-07.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-02.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-03.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-04.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-05.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-06.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-09.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-10.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-11.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-12.jpg'],https://img.flatzone.cz/e01f0681ed5b3e08/350x200,FLAT,SALE,UNDER_CONSTRUCTION,Beroun Centrum; s.r.o.,Berounská zahrada,F.4.02,PRIVATE,B,ul.Na Dražkách; 266 01 Beroun,['2 + kk'],[2],57.0,TOTAL,None,None,None,57.0,4,{'lat': 49.9588256; 'lon': 14.0631653},{'address': 'Beroun-Město; Beroun; Beroun'; 'country': 'Česko'; 'region': 'Středočeský kraj'; 'district': 'Beroun'; 'city': 'Beroun'; 'borough': None; 'neighborhood': 'Beroun-Město'; 'street': None; 'houseNumber': None},4550000,total,CZK,12.5,None,None,None,None,None
pricelists,6166ea7455f629fe07fb7c78,None,FREE,None,https://berounska-zahrada.cz/cs/byty/detail/F-4-03,['https://berounska-zahrada.cz/themes/bz/images/galerie-01.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/galerie-02.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/galerie-03.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-01.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-07.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-02.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-03.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-04.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-05.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-06.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-09.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-10.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-11.jpg'; 'https://berounska-zahrada.cz/themes/bz/images/foto-12.jpg'],https://img.flatzone.cz/e01f0681ed5b3e08/350x200,FLAT,SALE,UNDER_CONSTRUCTION,Beroun Centrum; s.r.o.,Berounská zahrada,F.4.03,PRIVATE,B,ul.Na Dražkách; 266 01 Beroun,['3 + kk'],[3],72.0,TOTAL,None,None,None,72.0,4,{'lat': 49.9588256; 'lon': 14.0631653},{'address': 'Beroun-Město; Beroun; Beroun'; 'country': 'Česko'; 'region': 'Středočeský kraj'; 'district': 'Beroun'; 'city': 'Beroun'; 'borough': None; 'neighborhood': 'Beroun-Město'; 'street': None; 'houseNumber': None},5800000,total,CZK,10.5,None,None,None,None,None
